FECHA,PRODUCTO,SECTOR,PRECIO MEDIO,PROCEDENCIA
2018-10,ROMANESCU,HORTALIZAS,2.13,MercaMadrid
2018-10,SANDIAS,FRUTAS,0.83,MercaMadrid
2018-10,SETAS,HORTALIZAS,11.59,MercaMadrid
2018-10,TIRABEQUES,HORTALIZAS,4.50,MercaMadrid
2018-10,TOMATES,HORTALIZAS,1.64,MercaMadrid
2018-10,UVAS,FRUTAS,1.32,MercaMadrid
2018-10,YAME,HORTALIZAS,1.50,MercaMadrid
2018-10,YUCA,HORTALIZAS,1.10,MercaMadrid
2018-10,ZANAHORIAS,HORTALIZAS,0.69,MercaMadrid
2018-11,ACEITUNAS,FRUTAS,3.46,MercaMadrid
2018-11,ACELGAS,HORTALIZAS,0.65,MercaMadrid
2018-11,AGUACATES,FRUTAS,2.75,MercaMadrid
2018-11,AJOS,HORTALIZAS,1.60,MercaMadrid
2018-11,ALCACHOFAS,HORTALIZAS,3.23,MercaMadrid
2018-11,APIO,HORTALIZAS,0.90,MercaMadrid
2018-11,AVELLANAS,FRUTAS,5.50,MercaMadrid
2018-11,BATATAS,HORTALIZAS,0.80,MercaMadrid
2018-11,BERENJENAS,HORTALIZAS,1.20,MercaMadrid
2018-11,BONIATOS,HORTALIZAS,1.00,MercaMadrid
2018-11,BORRAJAS,HORTALIZAS,1.35,MercaMadrid
2018-11,BROCOLI,HORTALIZAS,1.39,MercaMadrid
2018-11,CALABACINES,HORTALIZAS,1.53,MercaMadrid
2018-11,CALABAZAS,HORTALIZAS,0.55,MercaMadrid
2018-11,CAQUIS,FRUTAS,1.12,MercaMadrid
2018-11,CARDOS,HORTALIZAS,0.70,MercaMadrid
2018-11,CARLOTAS,HORTALIZAS,0.01,MercaMadrid
2018-11,CASTAÑAS,FRUTAS,3.41,MercaMadrid
2018-11,CEBOLLAS,HORTALIZAS,1.41,MercaMadrid
2018-11,CEREZAS,FRUTAS,15.00,MercaMadrid
2018-11,CHAMPIÑON,HORTALIZAS,1.55,MercaMadrid
2018-11,CHIRIMOYAS,FRUTAS,1.43,MercaMadrid
2018-11,CHIRIVIAS,HORTALIZAS,1.35,MercaMadrid
2018-11,CIRUELAS,FRUTAS,1.22,MercaMadrid
2018-11,COCOS,FRUTAS,1.30,MercaMadrid
2018-11,COLES-REPOLLO,HORTALIZAS,0.91,MercaMadrid
2018-11,COLIFLORES,HORTALIZAS,1.67,MercaMadrid
2018-11,DATILES,FRUTAS,10.20,MercaMadrid
2018-11,ENDIVIAS,HORTALIZAS,1.36,MercaMadrid
2018-11,ESCAROLAS,HORTALIZAS,0.64,MercaMadrid
2018-11,ESPARRAGOS,HORTALIZAS,6.71,MercaMadrid
2018-11,ESPINACAS,HORTALIZAS,1.40,MercaMadrid
2018-11,FRAMBUESAS,FRUTAS,11.00,MercaMadrid
2018-11,FRESONES,FRUTAS,6.33,MercaMadrid
2018-11,FRUTA DE LA PASION,FRUTAS,7.00,MercaMadrid
2018-11,FRUTOS SECOS,FRUTAS,6.30,MercaMadrid
2018-11,GRANADAS,FRUTAS,0.96,MercaMadrid
2018-11,GRELOS,HORTALIZAS,0.61,MercaMadrid
2018-11,GROSELLA,FRUTAS,10.40,MercaMadrid
2018-11,GUAYABOS,FRUTAS,5.33,MercaMadrid
2018-11,GUISANTES,HORTALIZAS,4.50,MercaMadrid
2018-11,HABAS VERDES,HORTALIZAS,2.39,MercaMadrid
2018-11,HIGOS,FRUTAS,2.60,MercaMadrid
2018-11,HINOJO,HORTALIZAS,1.50,MercaMadrid
2018-11,JENGIBRE,HORTALIZAS,1.54,MercaMadrid
2018-11,JUDIAS VERDES,HORTALIZAS,3.12,MercaMadrid
2018-11,KIWI,FRUTAS,3.13,MercaMadrid
2018-11,LAUREL,HORTALIZAS,0.33,MercaMadrid
2018-11,LECHUGAS,HORTALIZAS,0.51,MercaMadrid
2018-11,LIMA,FRUTAS,1.56,MercaMadrid
2018-11,LIMONES,FRUTAS,1.04,MercaMadrid
2018-11,LOMBARDA,HORTALIZAS,0.50,MercaMadrid
2018-11,MAIZ,HORTALIZAS,2.75,MercaMadrid
2018-11,MANDARINAS,FRUTAS,0.98,MercaMadrid
2018-11,MANGA,FRUTAS,1.00,MercaMadrid
2018-11,MANGOS,FRUTAS,2.42,MercaMadrid
2018-11,MANZANAS,FRUTAS,1.28,MercaMadrid
2018-11,MARACUYA,FRUTAS,6.80,MercaMadrid
2018-11,MELOCOTONES,FRUTAS,1.32,MercaMadrid
2018-11,MELONES,FRUTAS,1.61,MercaMadrid
2018-11,MEMBRILLOS,FRUTAS,0.90,MercaMadrid
2018-11,MORAS,FRUTAS,11.00,MercaMadrid
2018-11,NABOS,HORTALIZAS,0.83,MercaMadrid
2018-11,NARANJAS,FRUTAS,0.86,MercaMadrid
2018-11,NUECES,FRUTAS,3.92,MercaMadrid
2018-11,OCRA,FRUTAS,3.75,MercaMadrid
2018-11,PAPAYA GIGANTE,FRUTAS,2.67,MercaMadrid
2018-11,PAPAYOS,FRUTAS,2.89,MercaMadrid
2018-11,PATATAS,PATATAS,0.42,MercaMadrid
2018-11,PEPINOS,HORTALIZAS,1.47,MercaMadrid
2018-11,PERAS,FRUTAS,1.43,MercaMadrid
2018-11,PEREJIL,HORTALIZAS,0.75,MercaMadrid
2018-11,PIMIENTOS,HORTALIZAS,1.69,MercaMadrid
2018-11,PIÑA,FRUTAS,1.05,MercaMadrid
2018-11,PLATANOS,FRUTAS,0.84,MercaMadrid
2018-11,POMELOS,FRUTAS,1.03,MercaMadrid
2018-11,PUERROS,HORTALIZAS,1.31,MercaMadrid
2018-11,RABANOS,HORTALIZAS,0.56,MercaMadrid
2018-11,REMOLACHA,HORTALIZAS,1.44,MercaMadrid
2018-11,RESTO DE FRUTAS,FRUTAS,0.01,MercaMadrid
2018-11,RESTO HORTALIZAS,HORTALIZAS,0.01,MercaMadrid
2018-11,ROMANESCU,HORTALIZAS,1.75,MercaMadrid
2018-11,SANDIAS,FRUTAS,1.09,MercaMadrid
2018-11,SETAS,HORTALIZAS,10.13,MercaMadrid
2018-11,TIRABEQUES,HORTALIZAS,4.88,MercaMadrid
2018-11,TOMATES,HORTALIZAS,1.71,MercaMadrid
2018-11,UVAS,FRUTAS,1.61,MercaMadrid
2018-11,YAME,HORTALIZAS,1.50,MercaMadrid
2018-11,YUCA,HORTALIZAS,1.74,MercaMadrid
2018-11,ZANAHORIAS,HORTALIZAS,0.79,MercaMadrid
2018-12,ACEITUNAS,FRUTAS,3.46,MercaMadrid
2018-12,ACELGAS,HORTALIZAS,0.65,MercaMadrid
2018-12,AGUACATES,FRUTAS,3.77,MercaMadrid
2018-12,AJOS,HORTALIZAS,1.68,MercaMadrid
2018-12,ALCACHOFAS,HORTALIZAS,1.92,MercaMadrid
2018-12,APIO,HORTALIZAS,0.90,MercaMadrid
2018-12,BATATAS,HORTALIZAS,0.80,MercaMadrid
2018-12,BERENJENAS,HORTALIZAS,1.16,MercaMadrid
2018-12,BERROS,HORTALIZAS,11.00,MercaMadrid
2018-12,BONIATOS,HORTALIZAS,1.00,MercaMadrid
2018-12,BORRAJAS,HORTALIZAS,1.50,MercaMadrid
2018-12,BROCOLI,HORTALIZAS,1.04,MercaMadrid
2018-12,CALABACINES,HORTALIZAS,0.90,MercaMadrid
2018-12,CALABAZAS,HORTALIZAS,0.50,MercaMadrid
2018-12,CAQUIS,FRUTAS,1.23,MercaMadrid
2018-12,CARDOS,HORTALIZAS,3.00,MercaMadrid
2018-12,CARLOTAS,HORTALIZAS,0.01,MercaMadrid
2018-12,CASTAÑAS,FRUTAS,2.84,MercaMadrid
2018-12,CEBOLLAS,HORTALIZAS,1.38,MercaMadrid
2018-12,CEREZAS,FRUTAS,10.68,MercaMadrid
2018-12,CHAMPIÑON,HORTALIZAS,1.52,MercaMadrid
2018-12,CHIRIMOYAS,FRUTAS,2.45,MercaMadrid
2018-12,CHIRIVIAS,HORTALIZAS,1.25,MercaMadrid
2018-12,CIRUELAS,FRUTAS,1.10,MercaMadrid
2018-12,COCOS,FRUTAS,1.30,MercaMadrid
2018-12,COLES-REPOLLO,HORTALIZAS,0.84,MercaMadrid
2018-12,COLIFLORES,HORTALIZAS,1.57,MercaMadrid
2018-12,DATILES,FRUTAS,5.00,MercaMadrid
2018-12,ENDIVIAS,HORTALIZAS,1.20,MercaMadrid
2018-12,ESCAROLAS,HORTALIZAS,0.62,MercaMadrid
2018-12,ESPARRAGOS,HORTALIZAS,7.16,MercaMadrid
2018-12,ESPINACAS,HORTALIZAS,1.30,MercaMadrid
2018-12,FRAMBUESAS,FRUTAS,11.00,MercaMadrid
2018-12,FRESONES,FRUTAS,6.06,MercaMadrid
2018-12,FRUTOS SECOS,FRUTAS,5.20,MercaMadrid
2018-12,GRANADAS,FRUTAS,1.04,MercaMadrid
2018-12,GRELOS,HORTALIZAS,0.67,MercaMadrid
2018-12,GUINDILLAS,HORTALIZAS,1.45,MercaMadrid
2018-12,GUISANTES,HORTALIZAS,3.07,MercaMadrid
2018-12,HABAS VERDES,HORTALIZAS,2.09,MercaMadrid
2018-12,HIGO CHUMBO,FRUTAS,1.30,MercaMadrid
2018-12,HIGOS,FRUTAS,4.00,MercaMadrid
2018-12,HINOJO,HORTALIZAS,1.25,MercaMadrid
2018-12,JENGIBRE,HORTALIZAS,1.50,MercaMadrid
2018-12,JUDIAS VERDES,HORTALIZAS,1.99,MercaMadrid
2018-12,KIWI,FRUTAS,2.71,MercaMadrid
2018-12,LAUREL,HORTALIZAS,0.37,MercaMadrid
2018-12,LECHUGAS,HORTALIZAS,0.54,MercaMadrid
2018-12,LIMA,FRUTAS,2.74,MercaMadrid
2018-12,LIMONES,FRUTAS,0.94,MercaMadrid
2018-12,LITCHIS,FRUTAS,14.00,MercaMadrid
2018-12,LOMBARDA,HORTALIZAS,0.44,MercaMadrid
2018-12,MAIZ,HORTALIZAS,3.55,MercaMadrid
2018-12,MANDARINAS,FRUTAS,1.03,MercaMadrid
2018-12,MANGOS,FRUTAS,3.33,MercaMadrid
2018-12,MANZANAS,FRUTAS,1.28,MercaMadrid
2018-12,MARACUYA,FRUTAS,6.80,MercaMadrid
2018-12,MELOCOTONES,FRUTAS,2.07,MercaMadrid
2018-12,MELONES,FRUTAS,1.32,MercaMadrid
2018-12,MORAS,FRUTAS,11.00,MercaMadrid
2018-12,NABOS,HORTALIZAS,0.70,MercaMadrid
2018-12,NARANJAS,FRUTAS,0.87,MercaMadrid
2018-12,NECTARINAS,FRUTAS,4.80,MercaMadrid
2018-12,NUECES,FRUTAS,3.35,MercaMadrid
2018-12,PAPAYOS,FRUTAS,2.89,MercaMadrid
2018-12,PATATAS,PATATAS,0.47,MercaMadrid
2018-12,PEPINOS,HORTALIZAS,0.96,MercaMadrid
2018-12,PERAS,FRUTAS,1.28,MercaMadrid
2018-12,PEREJIL,HORTALIZAS,0.75,MercaMadrid
2018-12,PIMIENTOS,HORTALIZAS,1.40,MercaMadrid
2018-12,PIÑA,FRUTAS,1.14,MercaMadrid
2018-12,PLATANOS,FRUTAS,0.96,MercaMadrid
2018-12,POMELOS,FRUTAS,1.02,MercaMadrid
2018-12,PUERROS,HORTALIZAS,1.16,MercaMadrid
2018-12,RABANOS,HORTALIZAS,0.67,MercaMadrid
2018-12,REMOLACHA,HORTALIZAS,1.56,MercaMadrid
2018-12,ROMANESCU,HORTALIZAS,1.71,MercaMadrid
2018-12,SANDIAS,FRUTAS,0.92,MercaMadrid
2018-12,SETAS,HORTALIZAS,12.34,MercaMadrid
2018-12,TIRABEQUES,HORTALIZAS,6.50,MercaMadrid
2018-12,TOMATES,HORTALIZAS,1.67,MercaMadrid
2018-12,UVAS,FRUTAS,1.78,MercaMadrid
2018-12,YAME,HORTALIZAS,1.50,MercaMadrid
2018-12,YUCA,HORTALIZAS,1.80,MercaMadrid
2018-12,ZANAHORIAS,HORTALIZAS,0.82,MercaMadrid
2019-01,ACEITUNAS,FRUTAS,3.46,MercaMadrid
2019-01,ACELGAS,HORTALIZAS,0.89,MercaMadrid
2019-01,AGUACATES,FRUTAS,3.65,MercaMadrid
2019-01,AJOS,HORTALIZAS,3.93,MercaMadrid
2019-01,ALBARICOQUES,FRUTAS,5.50,MercaMadrid
2019-01,ALCACHOFAS,HORTALIZAS,1.80,MercaMadrid
2019-01,ALPICOCES,HORTALIZAS,0.01,MercaMadrid
2019-01,APIO,HORTALIZAS,0.86,MercaMadrid
2019-01,BATATAS,HORTALIZAS,0.87,MercaMadrid
2019-01,BERENJENAS,HORTALIZAS,2.03,MercaMadrid
2019-01,BERROS,HORTALIZAS,11.00,MercaMadrid
2019-01,BONIATOS,HORTALIZAS,1.00,MercaMadrid
2019-01,BORRAJAS,HORTALIZAS,1.50,MercaMadrid
2019-01,BROCOLI,HORTALIZAS,1.26,MercaMadrid
2019-01,CALABACINES,HORTALIZAS,1.53,MercaMadrid
2019-01,CALABAZAS,HORTALIZAS,0.58,MercaMadrid
2019-01,CAQUIS,FRUTAS,1.33,MercaMadrid
2019-01,CARDOS,HORTALIZAS,1.88,MercaMadrid
2019-01,CARLOTAS,HORTALIZAS,0.01,MercaMadrid
2019-01,CASTAÑAS,FRUTAS,2.40,MercaMadrid
2019-01,CEBOLLAS,HORTALIZAS,1.33,MercaMadrid
2019-01,CEREZAS,FRUTAS,6.46,MercaMadrid
2019-01,CHAMPIÑON,HORTALIZAS,1.52,MercaMadrid
2019-01,CHIRIMOYAS,FRUTAS,2.05,MercaMadrid
2019-01,CHIRIVIAS,HORTALIZAS,1.22,MercaMadrid
2019-01,CIRUELAS,FRUTAS,2.30,MercaMadrid
2019-01,COCOS,FRUTAS,1.30,MercaMadrid
2019-01,COLES-REPOLLO,HORTALIZAS,0.93,MercaMadrid
2019-01,COLIFLORES,HORTALIZAS,2.04,MercaMadrid
2019-01,DATILES,FRUTAS,5.50,MercaMadrid
2019-01,ENDIVIAS,HORTALIZAS,1.20,MercaMadrid
2019-01,ESCAROLAS,HORTALIZAS,0.70,MercaMadrid
2019-01,ESPARRAGOS,HORTALIZAS,7.57,MercaMadrid
2019-01,ESPINACAS,HORTALIZAS,1.30,MercaMadrid
2019-01,FRAMBUESAS,FRUTAS,9.38,MercaMadrid
2019-01,FRESONES,FRUTAS,3.03,MercaMadrid
2019-01,FRUTA DE LA PASION,FRUTAS,7.00,MercaMadrid
2019-01,FRUTOS SECOS,FRUTAS,5.19,MercaMadrid
2019-01,GRANADAS,FRUTAS,1.04,MercaMadrid
2019-01,GRELOS,HORTALIZAS,0.72,MercaMadrid
2019-01,GROSELLA,FRUTAS,15.00,MercaMadrid
2019-01,GUINDILLAS,HORTALIZAS,1.50,MercaMadrid
2019-01,GUISANTES,HORTALIZAS,2.88,MercaMadrid
2019-01,HABAS VERDES,HORTALIZAS,1.75,MercaMadrid
2019-01,HIGOS,FRUTAS,4.00,MercaMadrid
2019-01,HINOJO,HORTALIZAS,1.25,MercaMadrid
2019-01,JENGIBRE,HORTALIZAS,1.50,MercaMadrid
2019-01,JUDIAS VERDES,HORTALIZAS,3.73,MercaMadrid
2019-01,KIWI,FRUTAS,2.94,MercaMadrid
2019-01,LAUREL,HORTALIZAS,0.40,MercaMadrid
2019-01,LECHUGAS,HORTALIZAS,0.60,MercaMadrid
2019-01,LIMA,FRUTAS,1.39,MercaMadrid
2019-01,LIMONES,FRUTAS,0.82,MercaMadrid
2019-01,LOMBARDA,HORTALIZAS,0.52,MercaMadrid
2019-01,MAIZ,HORTALIZAS,3.55,MercaMadrid
2019-01,MANDARINAS,FRUTAS,1.21,MercaMadrid
2019-01,MANGOS,FRUTAS,3.23,MercaMadrid
2019-01,MANZANAS,FRUTAS,1.33,MercaMadrid
2019-01,MELOCOTONES,FRUTAS,4.33,MercaMadrid
2019-01,MELONES,FRUTAS,1.23,MercaMadrid
2019-01,NABOS,HORTALIZAS,0.70,MercaMadrid
2019-01,NARANJAS,FRUTAS,0.75,MercaMadrid
2019-01,NECTARINAS,FRUTAS,4.27,MercaMadrid
2019-01,NUECES,FRUTAS,3.35,MercaMadrid
2019-01,PAPAYA GIGANTE,FRUTAS,2.67,MercaMadrid
2019-01,PAPAYOS,FRUTAS,2.89,MercaMadrid
2019-01,PATATAS,PATATAS,0.51,MercaMadrid
2019-01,PEPINOS,HORTALIZAS,1.22,MercaMadrid
2019-01,PERAS,FRUTAS,1.71,MercaMadrid
2019-01,PEREJIL,HORTALIZAS,0.88,MercaMadrid
2019-01,PIMIENTOS,HORTALIZAS,1.51,MercaMadrid
2019-01,PIÑA,FRUTAS,0.97,MercaMadrid
2019-01,PLATANOS,FRUTAS,1.08,MercaMadrid
2019-01,POMELOS,FRUTAS,0.90,MercaMadrid
2019-01,PUERROS,HORTALIZAS,1.42,MercaMadrid
2019-01,RABANOS,HORTALIZAS,0.67,MercaMadrid
2019-01,REMOLACHA,HORTALIZAS,1.72,MercaMadrid
2019-01,ROMANESCU,HORTALIZAS,1.90,MercaMadrid
2019-01,SANDIAS,FRUTAS,0.91,MercaMadrid
2019-01,SETAS,HORTALIZAS,6.39,MercaMadrid
2019-01,TIRABEQUES,HORTALIZAS,5.07,MercaMadrid
2019-01,TOMATES,HORTALIZAS,1.88,MercaMadrid
2019-01,UVAS,FRUTAS,1.82,MercaMadrid
2019-01,YUCA,HORTALIZAS,1.80,MercaMadrid
2019-01,ZANAHORIAS,HORTALIZAS,0.81,MercaMadrid
2019-02,ACEITUNAS,FRUTAS,3.46,MercaMadrid
2019-02,ACELGAS,HORTALIZAS,0.74,MercaMadrid
2019-02,AGUACATES,FRUTAS,3.32,MercaMadrid
2019-02,AJOS,HORTALIZAS,3.92,MercaMadrid
2019-02,ALCACHOFAS,HORTALIZAS,1.18,MercaMadrid
2019-02,APIO,HORTALIZAS,0.87,MercaMadrid
2019-02,BATATAS,HORTALIZAS,1.20,MercaMadrid
2019-02,BERENJENAS,HORTALIZAS,1.15,MercaMadrid
2019-02,BONIATOS,HORTALIZAS,1.17,MercaMadrid
2019-02,BORRAJAS,HORTALIZAS,1.57,MercaMadrid
2019-02,BROCOLI,HORTALIZAS,1.15,MercaMadrid
2019-02,CALABACINES,HORTALIZAS,0.86,MercaMadrid
2019-02,CALABAZAS,HORTALIZAS,0.65,MercaMadrid
2019-02,CAQUIS,FRUTAS,1.12,MercaMadrid
2019-02,CARAMBOLA,FRUTAS,6.33,MercaMadrid
2019-02,CARDOS,HORTALIZAS,1.50,MercaMadrid
2019-02,CARLOTAS,HORTALIZAS,0.01,MercaMadrid
2019-02,CASTAÑAS,FRUTAS,2.00,MercaMadrid
2019-02,CEBOLLAS,HORTALIZAS,1.31,MercaMadrid
2019-02,CEREZAS,FRUTAS,10.00,MercaMadrid
2019-02,CHAMPIÑON,HORTALIZAS,1.60,MercaMadrid
2019-02,CHIRIMOYAS,FRUTAS,2.53,MercaMadrid
2019-02,CHIRIVIAS,HORTALIZAS,1.25,MercaMadrid
2019-02,CIRUELAS,FRUTAS,2.40,MercaMadrid
2019-02,COCOS,FRUTAS,1.00,MercaMadrid
2019-02,COLES-REPOLLO,HORTALIZAS,1.00,MercaMadrid
2019-02,COLIFLORES,HORTALIZAS,1.60,MercaMadrid
2019-02,DATILES,FRUTAS,8.00,MercaMadrid
2019-02,ENDIVIAS,HORTALIZAS,1.07,MercaMadrid
2019-02,ESCAROLAS,HORTALIZAS,0.72,MercaMadrid
2019-02,ESPARRAGOS,HORTALIZAS,6.99,MercaMadrid
2019-02,ESPINACAS,HORTALIZAS,1.48,MercaMadrid
2019-02,FISALIS,FRUTAS,8.00,MercaMadrid
2019-02,FRAMBUESAS,FRUTAS,9.40,MercaMadrid
2019-02,FRESONES,FRUTAS,2.51,MercaMadrid
2019-02,FRUTOS SECOS,FRUTAS,5.07,MercaMadrid
2019-02,GRANADAS,FRUTAS,1.05,MercaMadrid
2019-02,GRELOS,HORTALIZAS,0.75,MercaMadrid
2019-02,GROSELLA,FRUTAS,15.00,MercaMadrid
2019-02,GUINDILLAS,HORTALIZAS,1.33,MercaMadrid
2019-02,GUISANTES,HORTALIZAS,2.85,MercaMadrid
2019-02,HABAS VERDES,HORTALIZAS,1.47,MercaMadrid
2019-02,HINOJO,HORTALIZAS,1.46,MercaMadrid
2019-02,JENGIBRE,HORTALIZAS,2.24,MercaMadrid
2019-02,JUDIAS VERDES,HORTALIZAS,5.43,MercaMadrid
2019-02,KIWI,FRUTAS,3.08,MercaMadrid
2019-02,KUNKUAT,FRUTAS,5.00,MercaMadrid
2019-02,LAUREL,HORTALIZAS,0.42,MercaMadrid
2019-02,LECHUGAS,HORTALIZAS,0.52,MercaMadrid
2019-02,LIMA,FRUTAS,1.61,MercaMadrid
2019-02,LIMONES,FRUTAS,0.86,MercaMadrid
2019-02,LOMBARDA,HORTALIZAS,1.00,MercaMadrid
2019-02,MAIZ,HORTALIZAS,3.55,MercaMadrid
2019-02,MANDARINAS,FRUTAS,1.01,MercaMadrid
2019-02,MANGOS,FRUTAS,2.08,MercaMadrid
2019-02,MANZANAS,FRUTAS,1.21,MercaMadrid
2019-02,MARACUYA,FRUTAS,6.80,MercaMadrid
2019-02,MELOCOTONES,FRUTAS,3.00,MercaMadrid
2019-02,MELONES,FRUTAS,1.23,MercaMadrid
2019-02,MORAS,FRUTAS,14.40,MercaMadrid
2019-02,NABOS,HORTALIZAS,0.70,MercaMadrid
2019-02,NARANJAS,FRUTAS,0.67,MercaMadrid
2019-02,NECTARINAS,FRUTAS,2.45,MercaMadrid
2019-02,NUECES,FRUTAS,3.30,MercaMadrid
2019-02,PAPAYOS,FRUTAS,2.89,MercaMadrid
2019-02,PATATAS,PATATAS,0.54,MercaMadrid
2019-02,PEPINOS,HORTALIZAS,1.34,MercaMadrid
2019-02,PERAS,FRUTAS,1.61,MercaMadrid
2019-02,PEREJIL,HORTALIZAS,0.94,MercaMadrid
2019-02,PIMIENTOS,HORTALIZAS,1.72,MercaMadrid
2019-02,PIÑA,FRUTAS,1.08,MercaMadrid
2019-02,PLATANOS,FRUTAS,0.98,MercaMadrid
2019-02,POMELOS,FRUTAS,0.87,MercaMadrid
2019-02,PUERROS,HORTALIZAS,1.10,MercaMadrid
2019-02,RABANOS,HORTALIZAS,0.67,MercaMadrid
2019-02,REMOLACHA,HORTALIZAS,1.69,MercaMadrid
2019-02,ROMANESCU,HORTALIZAS,2.50,MercaMadrid
2019-02,SANDIAS,FRUTAS,1.08,MercaMadrid
2019-02,SETAS,HORTALIZAS,6.30,MercaMadrid
2019-02,TIRABEQUES,HORTALIZAS,4.38,MercaMadrid
2019-02,TOMATES,HORTALIZAS,1.55,MercaMadrid
2019-02,UVAS,FRUTAS,2.05,MercaMadrid
2019-02,YUCA,HORTALIZAS,1.47,MercaMadrid
2019-02,ZANAHORIAS,HORTALIZAS,0.83,MercaMadrid
2019-03,ACEITUNAS,FRUTAS,3.46,MercaMadrid
2019-03,ACELGAS,HORTALIZAS,0.53,MercaMadrid
2019-03,AGUACATES,FRUTAS,2.11,MercaMadrid
2019-03,AJOS,HORTALIZAS,3.30,MercaMadrid
2019-03,ALCACHOFAS,HORTALIZAS,1.19,MercaMadrid
2019-03,APIO,HORTALIZAS,0.88,MercaMadrid
2019-03,BATATAS,HORTALIZAS,1.20,MercaMadrid
2019-03,BERENJENAS,HORTALIZAS,0.70,MercaMadrid
2019-03,BERROS,HORTALIZAS,8.33,MercaMadrid
2019-03,BONIATOS,HORTALIZAS,1.20,MercaMadrid
2019-03,BORRAJAS,HORTALIZAS,1.60,MercaMadrid
2019-03,BROCOLI,HORTALIZAS,1.13,MercaMadrid
2019-03,CALABACINES,HORTALIZAS,0.65,MercaMadrid
2019-03,CALABAZAS,HORTALIZAS,0.65,MercaMadrid
2019-03,CAQUIS,FRUTAS,1.50,MercaMadrid
2019-03,CARAMBOLA,FRUTAS,6.33,MercaMadrid
2019-03,CARDOS,HORTALIZAS,1.50,MercaMadrid
2019-03,CARLOTAS,HORTALIZAS,0.01,MercaMadrid
2019-03,CASTAÑAS,FRUTAS,2.00,MercaMadrid
2019-03,CEBOLLAS,HORTALIZAS,1.30,MercaMadrid
2019-03,CEREZAS,FRUTAS,30.00,MercaMadrid
2019-03,CHAMPIÑON,HORTALIZAS,1.95,MercaMadrid
2019-03,CHIRIMOYAS,FRUTAS,2.62,MercaMadrid
2019-03,CHIRIVIAS,HORTALIZAS,1.25,MercaMadrid
2019-03,CIRUELAS,FRUTAS,2.22,MercaMadrid
2019-03,COCOS,FRUTAS,1.19,MercaMadrid
2019-03,COLES-REPOLLO,HORTALIZAS,0.94,MercaMadrid
2019-03,COLIFLORES,HORTALIZAS,1.40,MercaMadrid
2019-03,DATILES,FRUTAS,8.00,MercaMadrid
2019-03,ENDIVIAS,HORTALIZAS,1.00,MercaMadrid
2019-03,ESCAROLAS,HORTALIZAS,0.59,MercaMadrid
2019-03,ESPARRAGOS,HORTALIZAS,6.18,MercaMadrid
2019-03,ESPINACAS,HORTALIZAS,1.50,MercaMadrid
2019-03,FISALIS,FRUTAS,7.60,MercaMadrid
2019-03,FRAMBUESAS,FRUTAS,12.00,MercaMadrid
2019-03,FRESONES,FRUTAS,1.42,MercaMadrid
2019-03,FRUTA DE LA PASION,FRUTAS,6.50,MercaMadrid
2019-03,FRUTOS SECOS,FRUTAS,5.07,MercaMadrid
2019-03,GRANADAS,FRUTAS,1.00,MercaMadrid
2019-03,GRELOS,HORTALIZAS,0.75,MercaMadrid
2019-03,GROSELLA,FRUTAS,20.00,MercaMadrid
2019-03,GUAYABOS,FRUTAS,5.33,MercaMadrid
2019-03,GUINDILLAS,HORTALIZAS,1.33,MercaMadrid
2019-03,GUISANTES,HORTALIZAS,2.35,MercaMadrid
2019-03,HABAS VERDES,HORTALIZAS,1.30,MercaMadrid
2019-03,HINOJO,HORTALIZAS,1.50,MercaMadrid
2019-03,JENGIBRE,HORTALIZAS,2.45,MercaMadrid
2019-03,JUDIAS VERDES,HORTALIZAS,3.70,MercaMadrid
2019-03,KIWI,FRUTAS,4.19,MercaMadrid
2019-03,LAUREL,HORTALIZAS,0.42,MercaMadrid
2019-03,LECHUGAS,HORTALIZAS,0.44,MercaMadrid
2019-03,LIMA,FRUTAS,2.00,MercaMadrid
2019-03,LIMONES,FRUTAS,0.72,MercaMadrid
2019-03,LOMBARDA,HORTALIZAS,1.02,MercaMadrid
2019-03,MACHE,HORTALIZAS,8.33,MercaMadrid
2019-03,MAIZ,HORTALIZAS,3.55,MercaMadrid
2019-03,MANDARINAS,FRUTAS,0.94,MercaMadrid
2019-03,MANGOS,FRUTAS,2.13,MercaMadrid
2019-03,MANZANAS,FRUTAS,1.32,MercaMadrid
2019-03,MARACUYA,FRUTAS,6.80,MercaMadrid
2019-03,MELOCOTONES,FRUTAS,3.43,MercaMadrid
2019-03,MELONES,FRUTAS,1.34,MercaMadrid
2019-03,MORAS,FRUTAS,14.40,MercaMadrid
2019-03,NABOS,HORTALIZAS,0.70,MercaMadrid
2019-03,NARANJAS,FRUTAS,0.65,MercaMadrid
2019-03,NECTARINAS,FRUTAS,2.06,MercaMadrid
2019-03,NISPEROS,FRUTAS,3.38,MercaMadrid
2019-03,NUECES,FRUTAS,3.30,MercaMadrid
2019-03,PAPAYOS,FRUTAS,2.89,MercaMadrid
2019-03,PATATAS,PATATAS,0.53,MercaMadrid
2019-03,PEPINOS,HORTALIZAS,1.39,MercaMadrid
2019-03,PERAS,FRUTAS,1.48,MercaMadrid
2019-03,PEREJIL,HORTALIZAS,0.94,MercaMadrid
2019-03,PIMIENTOS,HORTALIZAS,1.69,MercaMadrid
2019-03,PITAHAYA,FRUTAS,8.83,MercaMadrid
2019-03,PIÑA,FRUTAS,1.11,MercaMadrid
2019-03,PLATANOS,FRUTAS,0.98,MercaMadrid
