dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
23/06/2020,23,6,2020,373,23,France,FR,FRA,67012883.0,Europe,9.79214698
22/06/2020,22,6,2020,284,7,France,FR,FRA,67012883.0,Europe,9.55040242
21/06/2020,21,6,2020,641,16,France,FR,FRA,67012883.0,Europe,9.63844519
20/06/2020,20,6,2020,811,14,France,FR,FRA,67012883.0,Europe,9.54592567
19/06/2020,19,6,2020,467,28,France,FR,FRA,67012883.0,Europe,9.24747559
18/06/2020,18,6,2020,458,28,France,FR,FRA,67012883.0,Europe,9.69515071
17/06/2020,17,6,2020,344,111,France,FR,FRA,67012883.0,Europe,9.53697217
16/06/2020,16,6,2020,152,29,France,FR,FRA,67012883.0,Europe,7.88057425
15/06/2020,15,6,2020,407,9,France,FR,FRA,67012883.0,Europe,8.15813282
14/06/2020,14,6,2020,526,24,France,FR,FRA,67012883.0,Europe,7.93429526
13/06/2020,13,6,2020,726,28,France,FR,FRA,67012883.0,Europe,9.87720525
12/06/2020,12,6,2020,425,27,France,FR,FRA,67012883.0,Europe,9.68470495
11/06/2020,11,6,2020,545,23,France,FR,FRA,67012883.0,Europe,14.01223105
10/06/2020,10,6,2020,403,87,France,FR,FRA,67012883.0,Europe,13.48397442
09/06/2020,9,6,2020,211,54,France,FR,FRA,67012883.0,Europe,13.29445862
08/06/2020,8,6,2020,343,13,France,FR,FRA,67012883.0,Europe,13.51381942
07/06/2020,7,6,2020,579,31,France,FR,FRA,67012883.0,Europe,13.17358634
06/06/2020,6,6,2020,611,46,France,FR,FRA,67012883.0,Europe,12.66771346
05/06/2020,5,6,2020,767,44,France,FR,FRA,67012883.0,Europe,12.35732538
04/06/2020,4,6,2020,352,81,France,FR,FRA,67012883.0,Europe,11.68730496
03/06/2020,3,6,2020,-766,107,France,FR,FRA,67012883.0,Europe,11.78579349
02/06/2020,2,6,2020,338,31,France,FR,FRA,67012883.0,Europe,13.71079647
01/06/2020,1,6,2020,257,31,France,FR,FRA,67012883.0,Europe,13.94060303
31/05/2020,31,5,2020,1828,57,France,FR,FRA,67012883.0,Europe,13.73616473
30/05/2020,30,5,2020,597,52,France,FR,FRA,67012883.0,Europe,11.56344818
29/05/2020,29,5,2020,3325,66,France,FR,FRA,67012883.0,Europe,11.51271167
28/05/2020,28,5,2020,191,66,France,FR,FRA,67012883.0,Europe,7.4791589
27/05/2020,27,5,2020,276,98,France,FR,FRA,67012883.0,Europe,7.95071001
26/05/2020,26,5,2020,358,65,France,FR,FRA,67012883.0,Europe,8.59536218
25/05/2020,25,5,2020,115,35,France,FR,FRA,67012883.0,Europe,8.74160272
24/05/2020,24,5,2020,240,43,France,FR,FRA,67012883.0,Europe,8.88187425
23/05/2020,23,5,2020,403,74,France,FR,FRA,67012883.0,Europe,9.16987857
22/05/2020,22,5,2020,318,83,France,FR,FRA,67012883.0,Europe,9.52652641
21/05/2020,21,5,2020,418,110,France,FR,FRA,67012883.0,Europe,9.99061628
20/05/2020,20,5,2020,524,125,France,FR,FRA,67012883.0,Europe,15.60893896
19/05/2020,19,5,2020,492,186,France,FR,FRA,67012883.0,Europe,16.47444418
18/05/2020,18,5,2020,120,68,France,FR,FRA,67012883.0,Europe,16.59979321
17/05/2020,17,5,2020,372,88,France,FR,FRA,67012883.0,Europe,16.88033628
16/05/2020,16,5,2020,563,130,France,FR,FRA,67012883.0,Europe,17.51006594
15/05/2020,15,5,2020,622,351,France,FR,FRA,67012883.0,Europe,17.5712482
14/05/2020,14,5,2020,507,83,France,FR,FRA,67012883.0,Europe,18.34274165
13/05/2020,13,5,2020,708,348,France,FR,FRA,67012883.0,Europe,19.98421706
12/05/2020,12,5,2020,456,263,France,FR,FRA,67012883.0,Europe,20.51695045
11/05/2020,11,5,2020,209,70,France,FR,FRA,67012883.0,Europe,21.61972348
10/05/2020,10,5,2020,433,80,France,FR,FRA,67012883.0,Europe,21.99577057
09/05/2020,9,5,2020,642,243,France,FR,FRA,67012883.0,Europe,23.64321499
08/05/2020,8,5,2020,629,178,France,FR,FRA,67012883.0,Europe,25.33095017
07/05/2020,7,5,2020,4183,278,France,FR,FRA,67012883.0,Europe,26.85901456
06/05/2020,6,5,2020,1104,330,France,FR,FRA,67012883.0,Europe,23.34327267
05/05/2020,5,5,2020,576,306,France,FR,FRA,67012883.0,Europe,25.67566001
04/05/2020,4,5,2020,308,135,France,FR,FRA,67012883.0,Europe,27.87672931
03/05/2020,3,5,2020,794,166,France,FR,FRA,67012883.0,Europe,28.58853275
02/05/2020,2,5,2020,604,218,France,FR,FRA,67012883.0,Europe,31.23727717
01/05/2020,1,5,2020,1139,289,France,FR,FRA,67012883.0,Europe,30.94031934
30/04/2020,30,4,2020,1607,427,France,FR,FRA,67012883.0,Europe,33.18167941
29/04/2020,29,4,2020,1065,367,France,FR,FRA,67012883.0,Europe,34.7127283
28/04/2020,28,4,2020,1195,437,France,FR,FRA,67012883.0,Europe,41.32638197
27/04/2020,27,4,2020,461,242,France,FR,FRA,67012883.0,Europe,43.53192803
26/04/2020,26,4,2020,1537,369,France,FR,FRA,67012883.0,Europe,45.25100047
25/04/2020,25,4,2020,1773,389,France,FR,FRA,67012883.0,Europe,47.60427931
24/04/2020,24,4,2020,1653,516,France,FR,FRA,67012883.0,Europe,51.43787054
23/04/2020,23,4,2020,1827,544,France,FR,FRA,67012883.0,Europe,55.36696578
22/04/2020,22,4,2020,2667,531,France,FR,FRA,67012883.0,Europe,58.43204806
21/04/2020,21,4,2020,2051,547,France,FR,FRA,67012883.0,Europe,60.08844598
20/04/2020,20,4,2020,785,395,France,FR,FRA,67012883.0,Europe,62.86552393
19/04/2020,19,4,2020,2569,642,France,FR,FRA,67012883.0,Europe,64.48909234
18/04/2020,18,4,2020,405,761,France,FR,FRA,67012883.0,Europe,67.02293349
17/04/2020,17,4,2020,2641,753,France,FR,FRA,67012883.0,Europe,74.22751831
16/04/2020,16,4,2020,2633,1438,France,FR,FRA,67012883.0,Europe,73.44408686
15/04/2020,15,4,2020,5497,762,France,FR,FRA,67012883.0,Europe,76.76882071
14/04/2020,14,4,2020,2673,574,France,FR,FRA,67012883.0,Europe,79.87419374
13/04/2020,13,4,2020,1613,561,France,FR,FRA,67012883.0,Europe,82.41549614
12/04/2020,12,4,2020,3114,635,France,FR,FRA,67012883.0,Europe,83.88685501
11/04/2020,11,4,2020,4342,987,France,FR,FRA,67012883.0,Europe,86.12075383
10/04/2020,10,4,2020,4286,1341,France,FR,FRA,67012883.0,Europe,85.32538437
09/04/2020,9,4,2020,3881,541,France,FR,FRA,67012883.0,Europe,84.78220524
08/04/2020,8,4,2020,3777,1417,France,FR,FRA,67012883.0,Europe,83.36456738
07/04/2020,7,4,2020,3912,833,France,FR,FRA,67012883.0,Europe,81.37838212
06/04/2020,6,4,2020,1873,518,France,FR,FRA,67012883.0,Europe,81.2679556
05/04/2020,5,4,2020,4267,1053,France,FR,FRA,67012883.0,Europe,80.79938898
04/04/2020,4,4,2020,5233,2004,France,FR,FRA,67012883.0,Europe,77.18814306
03/04/2020,3,4,2020,2116,471,France,FR,FRA,67012883.0,Europe,71.79216569
02/04/2020,2,4,2020,4861,509,France,FR,FRA,67012883.0,Europe,71.41164185
01/04/2020,1,4,2020,7578,499,France,FR,FRA,67012883.0,Europe,66.25293229
31/03/2020,31,3,2020,4376,418,France,FR,FRA,67012883.0,Europe,56.58165759
30/03/2020,30,3,2020,2599,292,France,FR,FRA,67012883.0,Europe,51.85719289
29/03/2020,29,3,2020,4611,319,France,FR,FRA,67012883.0,Europe,49.35767351
28/03/2020,28,3,2020,3809,299,France,FR,FRA,67012883.0,Europe,43.72741283
27/03/2020,27,3,2020,3922,365,France,FR,FRA,67012883.0,Europe,39.21484769
26/03/2020,26,3,2020,2931,231,France,FR,FRA,67012883.0,Europe,34.25013068
25/03/2020,25,3,2020,2446,240,France,FR,FRA,67012883.0,Europe,30.61799326
24/03/2020,24,3,2020,3838,186,France,FR,FRA,67012883.0,Europe,27.52306598
23/03/2020,23,3,2020,1559,112,France,FR,FRA,67012883.0,Europe,22.22259263
22/03/2020,22,3,2020,1847,112,France,FR,FRA,67012883.0,Europe,20.50799695
21/03/2020,21,3,2020,1617,78,France,FR,FRA,67012883.0,Europe,17.90551229
20/03/2020,20,3,2020,1861,128,France,FR,FRA,67012883.0,Europe,15.776071
19/03/2020,19,3,2020,1404,69,France,FR,FRA,67012883.0,Europe,13.2049236
18/03/2020,18,3,2020,1097,27,France,FR,FRA,67012883.0,Europe,11.21873834
17/03/2020,17,3,2020,1210,21,France,FR,FRA,67012883.0,Europe,9.63247619
16/03/2020,16,3,2020,924,36,France,FR,FRA,67012883.0,Europe,7.89848125
15/03/2020,15,3,2020,838,12,France,FR,FRA,67012883.0,Europe,6.56440941
14/03/2020,14,3,2020,785,18,France,FR,FRA,67012883.0,Europe,5.37807036
13/03/2020,13,3,2020,595,13,France,FR,FRA,67012883.0,Europe,4.23500657
12/03/2020,12,3,2020,497,15,France,FR,FRA,67012883.0,Europe,3.37845486
11/03/2020,11,3,2020,372,3,France,FR,FRA,67012883.0,Europe,2.64128317
10/03/2020,10,3,2020,286,11,France,FR,FRA,67012883.0,Europe,2.08915053
09/03/2020,9,3,2020,410,9,France,FR,FRA,67012883.0,Europe,1.66236692
08/03/2020,8,3,2020,103,1,France,FR,FRA,67012883.0,Europe,1.05054427
07/03/2020,7,3,2020,190,2,France,FR,FRA,67012883.0,Europe,0.89684248
06/03/2020,6,3,2020,138,3,France,FR,FRA,67012883.0,Europe,0.61331491
05/03/2020,5,3,2020,73,0,France,FR,FRA,67012883.0,Europe,0.40738435
